Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence
https://twitter.com/NASA/status/970332801269673984,'970700543428571136,5/3/18 16:40,JJ,@NASA @chandraxray so cool,so cool,7,50,0,impolite,-1,71%
https://twitter.com/NASA/status/972141465467015168,'972187253270294533,9/3/18 19:07,?,@narkohol @NASA @NASAMoon What..?,What..?,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/972141465467015168,'972212160792231937,9/3/18 20:46,Sumaira,@NASA @NASAMoon Amazing,Amazing,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/972141465467015168,'972641176733052929,11/3/18 01:11,Eric Figueiras,@NASA @NASAMoon Finally,Finally,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/972141465467015168,'973246764886188032,12/3/18 17:18,Jill Wagner,@brett7three @SpaceCrazy @NASA @NASAMoon AMEN!!!,AMEN!!!,7,0,0,neutral,0,92%
https://twitter.com/NASA/status/972929158287364101,'972930955626319872,11/3/18 20:23,Olukayode Basil Vinc,@NASA @NASAHubble Amazing,Amazing,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/972929158287364101,'972933926246277120,11/3/18 20:34,s(maga)cz,@NASA @NASAHubble Gotcha.,Gotcha.,7,0,0,neutral,0,91%
https://twitter.com/NASA/status/972929158287364101,'972966757831987201,11/3/18 22:45,Victor Bramante,@NASA @NASAHubble Amazing,Amazing,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/972929158287364101,'973053087358185472,12/3/18 04:28,Rituparnna,@NASA @NASAHubble Woohh??,Woohh??,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/973363838220455936,'973511941502197761,13/3/18 10:51,paul wilcock,@NASA @Space_Station Love it,Love it,7,0,0,neutral,0,94%
https://twitter.com/NASA/status/973363838220455936,'973596126749315073,13/3/18 16:26,Andre Kimble,@NASA @Space_Station Awesome,Awesome,7,100,0,neutral,0,97%
https://twitter.com/NASA/status/973787392590172160,'973842374219583488,14/3/18 08:44,Rajith seeker,@NASA @Space_Station RIP sir,RIP sir,7,0,0,impolite,-1,78%
https://twitter.com/NASA/status/975051608391208960,'975055197297954817,17/3/18 17:04,Santiago And Dunbar,@NASA Far out,Far out,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/975051608391208960,'975088905908375552,17/3/18 19:18,BLUELotis,@NASA Pretty!,Pretty!,7,0,0,neutral,0,99%
https://twitter.com/NASA/status/975051608391208960,'975098918752178178,17/3/18 19:57,Danula Balasooriya,@NASA awsomee,awsomee,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/980223976923377664,'980288536929648640,1/4/18 03:39,_αCloud Sync-,@NASA @NASAHubble Awesome,Awesome,7,100,0,neutral,0,97%
https://twitter.com/NASA/status/980556156878950401,'980584651319201797,1/4/18 23:16,DHRUV GANDHI,@NASA @elonmusk @SpaceX @Space_Station Awesome,Awesome,7,100,0,neutral,0,97%
https://twitter.com/NASA/status/981200325536309248,'981213664995766273,3/4/18 16:55,Ted Ferrell,@NASA @NASAaero Awesome,Awesome,7,100,0,neutral,0,97%
https://twitter.com/NASA/status/981200325536309248,'981260506953650177,3/4/18 20:01,Dex ?,@NASA @NASAaero I'm wet,I'm wet,7,0,0,neutral,0,99%
https://twitter.com/NASA/status/981200325536309248,'981409610648162304,4/4/18 05:54,Gernes,@NASA @NASAaero Cool!!!,Cool!!!,7,100,0,polite,1,63%
https://twitter.com/NASA/status/981522253534941184,'981528996851650566,4/4/18 13:48,Say What ??,@NASA @SpaceX @Space_Station Cool???,Cool???,7,100,0,neutral,0,92%
https://twitter.com/NASA/status/982022072502247425,'982038812850360320,5/4/18 23:34,David Arnold,@SlowRide9 @NASA @HiRISE Source?,Source?,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982022072502247425,'982050166499921921,6/4/18 00:19,Jessica Leigh,@NASA @HiRISE storms?,storms?,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982022072502247425,'982231306246344704,6/4/18 12:19,Faros,@NASA @AdonisGeorgiadi @HiRISE Alliens,Alliens,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982395530268545026,'982401834382962688,6/4/18 23:37,Marius Wall?,@NASA @NASAJuno Really?,Really?,7,0,0,impolite,-1,77%
https://twitter.com/NASA/status/982395530268545026,'982411511816708097,7/4/18 00:15,shorty?,@NASA @NASAJuno amazing,amazing,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/982395530268545026,'982656863954075649,7/4/18 16:30,Ankur Mondal,@NASA @NASAJuno Awesome,Awesome,7,100,0,neutral,0,97%
https://twitter.com/NASA/status/982786043882721280,'982804995262369792,8/4/18 02:19,Ramón A. Rivera Ramos (Monchi),@NASA Done!!!,Done!!!,7,0,0,neutral,0,92%
https://twitter.com/NASA/status/982786043882721280,'982973904921620480,8/4/18 13:30,Umesh,@NASA Umesh C,Umesh C,7,0,0,impolite,-1,65%
https://twitter.com/NASA/status/982786043882721280,'982985628488003584,8/4/18 14:16,Cici,@NASA Phoenix,Phoenix,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/984231926176407552,'984232376606822400,12/4/18 00:50,The King of America,@NASA @NASASun lol wtf,lol wtf,7,100,50,impolite,-1,67%
https://twitter.com/NASA/status/984231926176407552,'984407809394724870,12/4/18 12:28,Delfes,@NASA @NASASun Done :),Done :),7,50,0,impolite,-1,61%
https://twitter.com/NASA/status/987457413329641472,'987457843753291776,20/4/18 22:27,Sabriye GüR,@NASA Shadow?,Shadow?,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/988201538681278465,'988256864763858945,23/4/18 03:22,Ryan Bauer,@NASA yikes ? https://t.co/svC88dcB5M,yikes ?,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/988863661602148353,'988958319548207105,25/4/18 01:50,Lee,@RetroSpock @NASA @NASAHubble amazing,amazing,7,0,0,impolite,-1,61%
https://twitter.com/NASA/status/988913479636668416,'988930565872250883,24/4/18 23:59,Johnny J,@NASA @_michellemas science,science,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/988913479636668416,'988932323600162818,25/4/18 00:06,Larry Elkin,@NASA Figures,Figures,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/988913479636668416,'989102180530573313,25/4/18 11:21,Muhammad Salman,@NASA All ice,All ice,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/989874397849714688,'989889234667495425,27/4/18 15:29,rbru8030,@NASA @NASASun I'm in!,I'm in!,7,0,0,neutral,0,90%
https://twitter.com/NASA/status/989874397849714688,'989958178128347136,27/4/18 20:03,abhinav kumar singh,@NASA @NASASun Woohoo! https://t.co/upuhuiVZkE,Woohoo!,7,100,0,neutral,0,92%
https://twitter.com/NASA/status/989960657402462208,'989963221531549703,27/4/18 20:23,Aurore,@NASA Done ??,Done ??,7,0,0,impolite,-1,67%
https://twitter.com/NASA/status/989960657402462208,'990035885205938176,28/4/18 01:12,Analeigh McCarthy,@NASA So cool,So cool,7,50,0,impolite,-1,67%
https://twitter.com/NASA/status/989960657402462208,'990063502332133377,28/4/18 03:01,Hammer Jean,@NASA I’m in! https://t.co/htXSBmWBJs,I’m in!,7,0,0,neutral,0,91%
https://twitter.com/NASA/status/959194207574347776,'959414938967126016,2/2/18 13:15,???????,@NASA @NASA_SLS Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/959971272481439744,'959981983676772353,4/2/18 02:48,Sonam Sharma,@NASA @NASAHubble Good job,Good job,8,0,0,neutral,0,94%
https://twitter.com/NASA/status/959971272481439744,'959989095962415111,4/2/18 03:16,Yolanda Hines,@NASA @NASAHubble Nice....,Nice....,8,0,0,neutral,0,98%
https://twitter.com/NASA/status/960584862645317632,'960681605755912192,6/2/18 01:08,AYUSH,@AffinPub @CriswellWJ @NASA I too ??,I too ??,8,0,0,neutral,0,96%
https://twitter.com/NASA/status/960977977772093440,'960977977772093440,6/2/18 20:46,SpaceX,Liftoff! https://t.co/2ypESsi1sF,Liftoff!,8,0,0,neutral,0,92%
https://twitter.com/NASA/status/960997280336707584,'960999310904225794,6/2/18 22:11,Elizabeth L. Reede,@NASA @SpaceX Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/961007009918279680,'961010689560195072,6/2/18 22:56,P. Boone Yakowitz? ?,@NASA Yeah but https://t.co/iXCS5FkDwC,Yeah but,8,50,0,impolite,-1,66%
https://twitter.com/NASA/status/961734592536481792,'961735066975076352,8/2/18 22:54,Subhan Jamalli,@NASA @NASANewHorizons So sexy),So sexy),8,0,0,neutral,0,91%
https://twitter.com/NASA/status/961734592536481792,'961745066527281153,8/2/18 23:34,Michael G. Cooper ?? ??,@NASA @NASANewHorizons Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/961734592536481792,'961949303185883137,9/2/18 13:06,Jared Chuang,@NASA @NASANewHorizons Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/961734592536481792,'961955310125674497,9/2/18 13:29,SDPhotography,@NASA @ProfBrianCox @NASANewHorizons Amazing.,Amazing.,8,0,0,neutral,0,97%
https://twitter.com/NASA/status/961734592536481792,'962151115830767616,10/2/18 02:27,krizzia mara,@NASA @NASANewHorizons Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/961989791104585730,'962086008765337601,9/2/18 22:09,Josefina( JC),@NASA @Space_Station Hot cake,Hot cake,8,0,0,impolite,-1,61%
https://twitter.com/NASA/status/961989791104585730,'962149024974348288,10/2/18 02:19,Man Book Clubs,@NASA @Space_Station Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/961989791104585730,'962931211797590017,12/2/18 06:07,Satyajeet Shedge,@NASA @Space_Station Enjoy???,Enjoy???,8,0,0,impolite,-1,71%
https://twitter.com/NASA/status/962431306419359751,'962839390610485254,12/2/18 00:02,Daughter of the King,@NASA @Space_Station AMAZING!,AMAZING!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/965380665205239811,'965381466174754817,19/2/18 00:24,Jorge,@NASA @NASAHubble Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/965380665205239811,'965403204870639616,19/2/18 01:50,Ashley Cook,@NASA @NASAHubble Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/965380665205239811,'965416118570668033,19/2/18 02:41,Chris Johnson,@NASA @NASAHubble Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/965380665205239811,'966343866860359680,21/2/18 16:08,Wac?aw Czerkawski,@NASA @NASAHubble nice sky,nice sky,8,0,0,neutral,0,93%
https://twitter.com/NASA/status/965636737883082752,'965647360629116929,19/2/18 18:00,#Handmade #Soap,@NASA love it!,love it!,8,0,0,neutral,0,96%
https://twitter.com/NASA/status/967193906034233344,'967228373188538368,24/2/18 02:43,SICKNICK,@NASA Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/967193906034233344,'967253985257279488,24/2/18 04:24,Bmore_Digital,@NASA What????,What????,8,0,0,impolite,-1,82%
https://twitter.com/NASA/status/968667422713569280,'968673855832178688,28/2/18 02:26,Jack Dickson,@NASA @Space_Station Bullshit,Bullshit,8,100,100,impolite,-1,78%
https://twitter.com/NASA/status/968667422713569280,'969614768121241601,2/3/18 16:45,Lawrence Hebbe,@NASA @Space_Station Fake lol,Fake lol,8,50,0,impolite,-1,78%
https://twitter.com/NASA/status/970075694821789696,'971587081180012544,8/3/18 03:23,Karen Kirkpatrick ???????,@NASA @NASAEarth @NASA_ICE @Rainmaker1973 too cool,too cool,8,50,0,neutral,0,91%
https://twitter.com/NASA/status/972141465467015168,'972296957254303745,10/3/18 02:23,Dennis lee,@NASA @NASAMoon Can I go,Can I go,8,0,0,neutral,0,98%
https://twitter.com/NASA/status/972141465467015168,'972445633381453824,10/3/18 12:14,paul diptanu,@NASA @NASAMoon Exciting,Exciting,8,0,0,impolite,-1,61%
https://twitter.com/NASA/status/972929158287364101,'972944510224388097,11/3/18 21:17,federico de cecco,@NASA @NASAHubble scared..,scared..,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/972929158287364101,'972947818200621056,11/3/18 21:30,WandaHer82367943,@NASA @NASAHubble Awesome!,Awesome!,8,100,0,polite,1,63%
https://twitter.com/NASA/status/973363838220455936,'973377498577887234,13/3/18 01:57,Raptor22,@ckc6320 @NASA @Space_Station Get out.,Get out.,8,0,0,neutral,0,97%
https://twitter.com/NASA/status/973363838220455936,'973407736799965184,13/3/18 03:57,ever coss,@NASA @Space_Station Fake!!!!,Fake!!!!,8,0,0,impolite,-1,71%
https://twitter.com/NASA/status/973363838220455936,'973452635004076032,13/3/18 06:56,Sathiyakumar,"@NASA @Space_Station Wow, wow","Wow, wow",8,0,0,neutral,0,92%
https://twitter.com/NASA/status/976254098428301312,'976316080875433986,21/3/18 04:34,Larissa D Kosits,@NASA @Space_Station Godspeed,Godspeed,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/978771903610523648,'978781649516113920,27/3/18 23:51,Jeffrey Brady,@NASA Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/979527578674515968,'979533510817050624,30/3/18 01:39,Maritess M. Quinto,@Gustronico @NASA Try this https://t.co/FhRmEQaPEt,Try this,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/979527578674515968,'979533838413127685,30/3/18 01:40,Maritess M. Quinto,@engineer_nerd @NASA Try this https://t.co/FhRmEQaPEt,Try this,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/979527578674515968,'979710219738640384,30/3/18 13:21,Karl Gibbons,@NASA Karl 13.,Karl 13.,8,0,0,neutral,0,91%
https://twitter.com/NASA/status/980223976923377664,'980364122243117056,1/4/18 08:39,Nicholas Constant,@NASA @NASAHubble Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/980223976923377664,'980577467361525760,1/4/18 22:47,Frederick L. Owens,@NASA @NASAHubble Way cool,Way cool,8,50,0,impolite,-1,61%
https://twitter.com/NASA/status/980223976923377664,'980734363552722944,2/4/18 09:11,Seamus Garrity,@NASA @impofdaperverse @NASAHubble I see em,I see em,8,33.33,0,impolite,-1,62%
https://twitter.com/NASA/status/980223976923377664,'981217262286729217,3/4/18 17:10,IdealMagnetSolutions,@NASA @NASAHubble stunning @NASA,stunning,8,0,0,impolite,-1,61%
https://twitter.com/NASA/status/980556156878950401,'980584324851535874,1/4/18 23:14,Rodoks42,@NASA @elonmusk @SpaceX @Space_Station Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/980897708260048896,'980912351380758529,2/4/18 20:58,Felipe Wright ??,@NASA @kielnotkeel @ISS_Research @Space_Station Bullshit,Bullshit,8,100,100,impolite,-1,78%
https://twitter.com/NASA/status/980897708260048896,'980914186984345600,2/4/18 21:05,Chris Sceery,@NASA @ISS_Research @Space_Station Awesome.,Awesome.,8,100,0,polite,1,61%
https://twitter.com/NASA/status/981200325536309248,'981461114629361666,4/4/18 09:18,Coolusb12,@NASA @NASAaero Loved it,Loved it,8,0,0,neutral,0,94%
https://twitter.com/NASA/status/981200325536309248,'981523295643357184,4/4/18 13:26,Bogdan Podoprigora,@NASA @NASAaero Amazing!,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/982022072502247425,'982036184028368897,5/4/18 23:24,Abigail n Brad,@NASA @GaryHoover1 @HiRISE ? Sharks,? Sharks,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982022072502247425,'982043126448705537,5/4/18 23:51,Canada-Quiz,@NASA @HiRISE Martians @elonmusk,Martians,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982022072502247425,'982243673051025410,6/4/18 13:08,Colin Walker,@NASA @HiRISE Tremors. https://t.co/CTODOKZSdy,Tremors.,8,0,0,neutral,0,91%
https://twitter.com/NASA/status/982022072502247425,'982319579031535616,6/4/18 18:10,Andy Hutchinson,@NASA @HiRISE Martians,Martians,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/982395530268545026,'982412684594311168,7/4/18 00:20,Rempit_Fpv,@NASA @NASAJuno Its fake @NASA,Its fake,8,0,0,impolite,-1,78%
https://twitter.com/NASA/status/982395530268545026,'982581173758169088,7/4/18 11:29,Gabrijela Damjanovi?,@NASA @NASAJuno Soo cool,Soo cool,8,50,0,impolite,-1,61%
https://twitter.com/NASA/status/982786043882721280,'982801371282817024,8/4/18 02:04,Marty Beyer,@NASA Done ???,Done ???,8,0,0,impolite,-1,76%
https://twitter.com/NASA/status/982786043882721280,'983383450534150144,9/4/18 16:37,TinyaBige,@NASA Tingshao,Tingshao,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/983090196496384000,'983455824780636160,9/4/18 21:25,Lamari nurse,@NASA @nasaorion To where,To where,8,0,0,impolite,-1,66%
https://twitter.com/NASA/status/984231926176407552,'984236778671357952,12/4/18 01:08,Rashmi,@NASA @NASASun Done! ??,Done! ??,8,0,0,neutral,0,92%
https://twitter.com/NASA/status/984231926176407552,'984546110042771457,12/4/18 21:37,Trilluminati,@comedyesq @NASA @NASASun reported,reported,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/986762078852698113,'987718622368976897,21/4/18 15:44,Blaz Borunda,@mgberry1404 @NASA @elonmusk @NASA_TESS To funny,To funny,8,0,0,impolite,-1,78%
https://twitter.com/NASA/status/987809985206747137,'987814950675640321,21/4/18 22:06,Karen Bergdoll,@NASA @GIPHY Amazing! https://t.co/Suev55mgsu,Amazing!,8,0,0,neutral,0,99%
https://twitter.com/NASA/status/987809985206747137,'987925464059695104,22/4/18 05:26,Anoop K ??,@NASA @GIPHY This one https://t.co/O1msEdkyx0,This one,8,0,0,impolite,-1,71%
https://twitter.com/NASA/status/988201538681278465,'988243273503260673,23/4/18 02:28,Black Conservative ?,@NASA Lies!!!!,Lies!!!!,8,0,0,impolite,-1,71%
https://twitter.com/NASA/status/989874397849714688,'989876711876636672,27/4/18 14:39,Rahid iqbal,@NASA @NASASun Good job,Good job,8,0,0,neutral,0,94%
https://twitter.com/NASA/status/989960657402462208,'989964352399831042,27/4/18 20:27,Shamile I.,@NASA Hey cool,Hey cool,8,100,0,neutral,0,94%
https://twitter.com/NASA/status/989960657402462208,'989994663829540865,27/4/18 22:28,RM4,@NASA @TrueComando @DavidKubiak24 @ScottyO16 @JeffAIrwin @kol818 @Jacktus13 @mikebr15 you too!,you too!,8,0,0,impolite,-1,64%
https://twitter.com/NASA/status/989960657402462208,'990037483357286403,28/4/18 01:18,LK TubesVendor,@NASA Take me! https://t.co/78WbOX8KGD,Take me!,8,0,0,neutral,0,91%
https://twitter.com/NASA/status/989960657402462208,'990044182604648448,28/4/18 01:45,Jeffrey Turnier,@NASA Got mine https://t.co/JXX8YbDqNv,Got mine,8,0,0,impolite,-1,67%
https://twitter.com/NASA/status/959194207574347776,'959203799821930496,1/2/18 23:16,Hamilton Berger,@NASA @NASA_SLS Beautiful,Beautiful,9,0,0,impolite,-1,61%
https://twitter.com/NASA/status/959615427709161473,'959621792192258061,3/2/18 02:57,Santiago Huerta,@NASA beautiful,beautiful,9,0,0,impolite,-1,61%
https://twitter.com/NASA/status/959615427709161473,'959632508194304000,3/2/18 03:39,Daniel Roque Jazz,@NASA Beautiful,Beautiful,9,0,0,impolite,-1,61%
https://twitter.com/NASA/status/959615427709161473,'960065255953936385,4/2/18 08:19,Satish Mani Tripathi,@NASA Wonderful,Wonderful,9,0,0,impolite,-1,61%
https://twitter.com/NASA/status/959971272481439744,'959974446114201600,4/2/18 02:18,weatherbuzzwords,@NASA @NASAHubble Thank you,Thank you,9,0,0,polite,1,65%
https://twitter.com/NASA/status/959971272481439744,'960146260022894593,4/2/18 13:41,St. Nick,@NASA @NASAHubble Very nice,Very nice,9,0,0,neutral,0,93%
https://twitter.com/NASA/status/960197286922981376,'960213079605874688,4/2/18 18:06,Donna McKeown,@NASA Thank you,Thank you,9,0,0,polite,1,65%
https://twitter.com/NASA/status/960565267242868737,'960568043842736129,5/2/18 17:37,S?an? N?wv???? ?? ??,@NASA @NASASun sun fart?,sun fart?,9,0,0,impolite,-1,67%
https://twitter.com/NASA/status/960565267242868737,'960589262893867010,5/2/18 19:01,James,"@shanenewville @NASA @NASASun ""hot gas""","""hot gas""",9,0,0,impolite,-1,73%
https://twitter.com/NASA/status/960565267242868737,'960590052236677125,5/2/18 19:04,Darwin,@NASA @NASASun Fantastic,Fantastic,9,0,0,impolite,-1,61%
https://twitter.com/NASA/status/960565267242868737,'960883941141032961,6/2/18 14:32,Cheryl Farmer,@NASA @NASASun Amazing!!,Amazing!!,9,0,0,neutral,0,99%
https://twitter.com/NASA/status/960584862645317632,'960609491065753600,5/2/18 20:22,Saul Aguilera,@NASA Awesome!!,Awesome!!,9,100,0,polite,1,63%
https://twitter.com/NASA/status/960584862645317632,'960645840892235777,5/2/18 22:46,BewareAlphaGal,@NASA LETS GO??,LETS GO??,9,0,0,impolite,-1,67%
https://twitter.com/NASA/status/960584862645317632,'961406891879378944,8/2/18 01:10,It's me!,@NASA Amazing!!,Amazing!!,9,0,0,neutral,0,99%
